CompositeKey,Project,MethodIndex,MethodName,MethodLength,EditDensity,AveUseDefDist,AveUseDefDist/MethodLength,MedDefUseDist,MedUseDefDist/MethodLength,CountLine,CompiledLine,PassedLine,CountStat,CompiledStat,PassedStat,PropLineCompiled,PropLinePassed,PropStatCompiled,PropStatPassed,cyclomatic,ncss,npath,cyc/length,ncss/length,npath/length,InstCoverage-missed,InstCoverage-covered,InstCoverage
jcodec36,jcodec,36,org.jcodec.codecs.h264.decode.SliceDecoder.decodeMacroblocks(Frame[][]),15,1.4,6.65625,0.444,6,0.4,21,6,5,21,7,3,0.285714286,0.238095238,0.333333333,0.142857143,2,15,2,0.133333333,1,0.133333333,0,81,1
junit4356,junit4,356,junit.runner.BaseTestRunner.getFilteredTrace(String),20,1.4,6.727272727,0.336,4,0.2,28,0,0,28,0,0,0,0,0,0,5,14,18,0.25,0.7,0.9,5,37,0.880952381
opennlp57,opennlp,57,opennlp.tools.util.AbstractEventStream.read(),40,1.4,28.4,0.71,35,0.875,56,11,6,56,33,10,0.196428571,0.107142857,0.589285714,0.178571429,5,10,7,0.125,0.25,0.175,0,34,1
opennlp156,opennlp,156,"opennlp.tools.parser.AbstractBottomUpParser.collapsePunctuation(Parse[],Set<String>)",27,1.407407407,10.8,0.4,8.5,0.314814815,38,6,6,38,17,12,0.157894737,0.157894737,0.447368421,0.315789474,8,19,28,0.296296296,0.703703704,1.037037037,0,84,1
mybatis-3138,mybatis-3,138,org.apache.ibatis.builder.xml.XMLMapperBuilder.parameterMapElement(List<XNode>),22,1.409090909,7.837837838,0.356,5,0.227272727,31,1,1,31,9,9,0.032258065,0.032258065,0.290322581,0.290322581,3,22,3,0.136363636,1,0.136363636,0,110,1
druid540,druid,540,com.alibaba.druid.sql.dialect.sqlserver.visitor.SQLServerOutputVisitor.visit(SQLExprTableSource),12,1.416666667,6.571428571,0.548,7.5,0.625,17,3,2,17,9,8,0.176470588,0.117647059,0.529411765,0.470588235,5,11,8,0.416666667,0.916666667,0.666666667,0,40,1
jcodec350,jcodec,350,"org.jcodec.scale.BaseResampler.getPel(Picture,int,int,int)",12,1.416666667,4.882352941,0.407,5,0.416666667,17,4,1,17,4,3,0.235294118,0.058823529,0.235294118,0.176470588,5,12,16,0.416666667,1,1.333333333,0,45,1
jcodec84,jcodec,84,"org.jcodec.codecs.h264.decode.SliceReader._readChromaAC(boolean,boolean,int,int[],int,MBType,boolean,int[][])",12,1.416666667,6.52173913,0.543,7,0.583333333,17,2,2,17,6,3,0.117647059,0.117647059,0.352941176,0.176470588,4,11,4,0.333333333,0.916666667,0.333333333,0,51,1
mybatis-346,mybatis-3,46,org.apache.ibatis.builder.xml.XMLConfigBuilder.parseConfiguration(XNode),19,1.421052632,7,0.368,7,0.368421053,27,6,5,27,8,6,0.222222222,0.185185185,0.296296296,0.222222222,2,16,2,0.105263158,0.842105263,0.105263158,0,78,1
druid495,druid,495,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlSelectQueryBlock.accept0(MySqlASTVisitor),14,1.428571429,6.617647059,0.473,6.5,0.464285714,20,7,5,20,11,10,0.35,0.25,0.55,0.5,2,13,2,0.142857143,0.928571429,0.142857143,0,58,1
jcodec59,jcodec,59,"org.jcodec.codecs.h264.decode.MBlockDecoderInter.residualInter(MBlock,Frame[][],boolean,boolean,int,int,int)",18,1.444444444,8.361111111,0.465,7,0.388888889,26,3,3,26,11,6,0.115384615,0.115384615,0.423076923,0.230769231,4,12,6,0.222222222,0.666666667,0.333333333,0,96,1
jcodec29,jcodec,29,"org.jcodec.codecs.h264.decode.MBlockDecoderBase.decodeChroma(MBlock,int,int,boolean,boolean,Picture,int)",20,1.45,8.873015873,0.444,8,0.4,29,3,2,29,9,6,0.103448276,0.068965517,0.310344828,0.206896552,3,14,4,0.15,0.7,0.2,11,119,0.915384615
druid716,druid,716,com.alibaba.druid.sql.parser.SQLExprParser.xorRest(SQLExpr),11,1.454545455,3.428571429,0.312,3,0.272727273,16,2,1,16,4,4,0.125,0.0625,0.25,0.25,3,9,3,0.272727273,0.818181818,0.272727273,0,23,1
druid402,druid,402,com.alibaba.druid.stat.JdbcStatManager.reset(),13,1.461538462,2.285714286,0.176,1,0.076923077,19,4,4,19,8,8,0.210526316,0.210526316,0.421052632,0.421052632,3,10,4,0.230769231,0.769230769,0.307692308,0,45,1
druid806,druid,806,com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.partitionClauseRest(SQLPartitionBy),13,1.461538462,7.692307692,0.592,9,0.692307692,19,7,7,19,11,11,0.368421053,0.368421053,0.578947368,0.578947368,3,11,4,0.230769231,0.846153846,0.307692308,0,37,1
junit4482,junit4,482,org.junit.experimental.theories.internal.SpecificDataPointsSupplier.getSingleDataPointMethods(ParameterSignature),13,1.461538462,3.4,0.262,2.5,0.192307692,19,2,2,19,4,4,0.105263158,0.105263158,0.210526316,0.210526316,3,9,3,0.230769231,0.692307692,0.230769231,0,42,1
jcodec241,jcodec,241,"org.jcodec.codecs.h264.decode.SliceReader.readResidualInter(MBlock,boolean,boolean,int,int)",17,1.470588235,7.558139535,0.445,6,0.352941176,25,4,1,25,21,4,0.16,0.04,0.84,0.16,6,10,18,0.352941176,0.588235294,1.058823529,0,87,1
jcodec277,jcodec,277,org.jcodec.common.io.BitReader.skip(int),17,1.470588235,7.333333333,0.431,6,0.352941176,25,7,2,25,10,6,0.28,0.08,0.4,0.24,3,13,3,0.176470588,0.764705882,0.176470588,0,62,1
jcodec299,jcodec,299,"org.jcodec.codecs.h264.decode.PredictionMerger.weight(byte[],int,int,int,int,int,int,int,byte[])",17,1.470588235,10.17241379,0.598,11,0.647058824,25,9,4,25,13,7,0.36,0.16,0.52,0.28,6,13,6,0.352941176,0.764705882,0.352941176,0,100,1
jcodec366,jcodec,366,"org.jcodec.codecs.h264.decode.BlockInterpolator.getChromaXXUnsafe(byte[],int,int,byte[],int,int,int,int,int,int,int,int)",17,1.470588235,8.592592593,0.505,9,0.529411765,25,2,2,25,3,3,0.08,0.08,0.12,0.12,3,13,3,0.176470588,0.764705882,0.176470588,0,148,1
junit4564,junit4,564,org.junit.internal.runners.MethodRoadie.runTestMethod(),19,1.473684211,5.818181818,0.306,3.5,0.184210526,28,3,3,28,11,11,0.107142857,0.107142857,0.392857143,0.392857143,7,17,9,0.368421053,0.894736842,0.473684211,53,27,0.3375
mybatis-398,mybatis-3,98,org.apache.ibatis.builder.annotation.MapperAnnotationBuilder.parse(),23,1.47826087,8.16,0.355,6,0.260869565,34,5,4,34,12,8,0.147058824,0.117647059,0.352941176,0.235294118,5,15,6,0.217391304,0.652173913,0.260869565,0,64,1
druid778,druid,778,com.alibaba.druid.sql.parser.Lexer.nextTokenLParen(),10,1.5,5.142857143,0.514,5,0.5,15,6,3,15,11,8,0.4,0.2,0.733333333,0.533333333,4,8,6,0.4,0.8,0.6,0,23,1
jcodec105,jcodec,105,"org.jcodec.codecs.h264.decode.Intra16x16PredictionBuilder.predictWithMode(int,int[][],boolean,boolean,byte[],byte[],byte[],int,byte[])",12,1.5,7.884615385,0.657,9,0.75,18,5,2,18,13,9,0.277777778,0.111111111,0.722222222,0.5,5,14,5,0.416666667,1.166666667,0.416666667,0,35,1
jcodec215,jcodec,215,"org.jcodec.common.IntIntMap.put(int,int)",12,1.5,6.684210526,0.557,6,0.5,18,4,2,18,12,7,0.222222222,0.111111111,0.666666667,0.388888889,4,11,8,0.333333333,0.916666667,0.666666667,5,52,0.912280702
jcodec333,jcodec,333,"org.jcodec.codecs.h264.decode.BlockInterpolator.getChromaX0Unsafe(byte[],int,int,byte[],int,int,int,int,int,int,int)",12,1.5,5.862068966,0.489,6,0.5,18,0,0,18,1,1,0,0,0.055555556,0.055555556,3,10,3,0.25,0.833333333,0.25,0,86,1
jcodec469,jcodec,469,"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictWithMode(int[][],int,int,boolean,boolean,byte[],byte[],byte[],byte[])",12,1.5,7.423076923,0.619,7.5,0.625,18,5,5,18,9,9,0.277777778,0.277777778,0.5,0.5,5,14,5,0.416666667,1.166666667,0.416666667,0,35,1
druid505,druid,505,com.alibaba.druid.sql.dialect.mysql.parser.MySqlSelectParser.parseTableSourceRest(SQLTableSource),14,1.5,8.153846154,0.582,9,0.642857143,21,9,8,21,15,12,0.428571429,0.380952381,0.714285714,0.571428571,3,10,4,0.214285714,0.714285714,0.285714286,0,35,1
jcodec405,jcodec,405,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma12Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",14,1.5,4.90625,0.35,3.5,0.25,21,4,3,21,5,5,0.19047619,0.142857143,0.238095238,0.238095238,3,12,3,0.214285714,0.857142857,0.214285714,0,98,1
mybatis-3136,mybatis-3,136,"org.apache.ibatis.executor.resultset.ResultSetWrapper.loadMappedAndUnmappedColumnNames(ResultMap,String)",14,1.5,7.782608696,0.556,7,0.5,21,3,0,21,4,0,0.142857143,0,0.19047619,0,4,13,6,0.285714286,0.928571429,0.428571429,0,70,1
druid569,druid,569,com.alibaba.druid.pool.DruidDataSource.emptySignal(),16,1.5,9.357142857,0.585,10,0.625,24,2,1,24,19,12,0.083333333,0.041666667,0.791666667,0.5,4,11,8,0.25,0.6875,0.5,1,42,0.976744186
jcodec413,jcodec,413,"org.jcodec.codecs.h264.decode.SliceReader.readLuma8x8CABAC(MBlock,int,int)",16,1.5,6.785714286,0.424,5.5,0.34375,24,8,5,24,7,5,0.333333333,0.208333333,0.291666667,0.208333333,3,12,3,0.1875,0.75,0.1875,0,83,1
opennlp94,opennlp,94,opennlp.tools.namefind.TokenNameFinderFactory.createFeatureGenerators(),39,1.512820513,9.142857143,0.234,6.5,0.166666667,59,3,3,59,18,16,0.050847458,0.050847458,0.305084746,0.271186441,7,17,35,0.179487179,0.435897436,0.897435897,13,33,0.717391304
spark5,spark,5,"spark.http.matching.MatcherFilter.doFilter(ServletRequest,ServletResponse,FilterChain)",104,1.519230769,42.74757282,0.411,45,0.432692308,158,25,0,158,86,0,0.158227848,0,0.544303797,0,14,47,1,0.134615385,0.451923077,0.009615385,14,167,0.922651934
mybatis-3100,mybatis-3,100,"org.apache.ibatis.builder.xml.XMLMapperBuilder.buildResultMappingFromContext(XNode,Class<?>,List<ResultFlag>)",21,1.523809524,10.82051282,0.515,10,0.476190476,32,3,3,32,7,5,0.09375,0.09375,0.21875,0.15625,3,21,4,0.142857143,1,0.19047619,0,100,1
mybatis-3187,mybatis-3,187,"org.apache.ibatis.io.ClassLoaderWrapper.classForName(String,ClassLoader[])",21,1.523809524,5.625,0.268,3,0.142857143,32,1,1,32,9,6,0.03125,0.03125,0.28125,0.1875,5,8,6,0.238095238,0.380952381,0.285714286,1,42,0.976744186
jcodec2,jcodec,2,org.jcodec.common.io.VLC.readVLC(BitReader),19,1.526315789,4.772727273,0.251,3,0.157894737,29,4,2,29,13,7,0.137931034,0.068965517,0.448275862,0.24137931,4,14,5,0.210526316,0.736842105,0.263157895,19,61,0.7625
druid498,druid,498,com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(SQLExprTableSource),17,1.529411765,8.666666667,0.51,9.5,0.558823529,26,3,3,26,13,13,0.115384615,0.115384615,0.5,0.5,5,14,12,0.294117647,0.823529412,0.705882353,0,54,1
junit4248,junit4,248,org.junit.internal.runners.JUnit38ClassRunner.filter(Filter),15,1.533333333,3.944444444,0.263,2,0.133333333,23,5,0,23,5,0,0.217391304,0,0.217391304,0,6,16,8,0.4,1.066666667,0.533333333,0,59,1
spatial4j57,spatial4j,57,org.locationtech.spatial4j.io.PolyshapeReader.read(Reader),90,1.533333333,31.71641791,0.352,35,0.388888889,138,30,25,138,67,48,0.217391304,0.18115942,0.485507246,0.347826087,21,60,3,0.233333333,0.666666667,0.033333333,45,199,0.81557377
jcodec239,jcodec,239,"org.jcodec.codecs.h264.decode.MBlockDecoderIntra16x16.residualLumaI16x16(MBlock,boolean,boolean,int,int)",13,1.538461538,5.7,0.438,5,0.384615385,20,1,1,20,8,3,0.05,0.05,0.4,0.15,3,10,3,0.230769231,0.769230769,0.230769231,0,64,1
jcodec69,jcodec,69,"org.jcodec.containers.mp4.boxes.NodeBox.findBox(Box,List<String>,Collection<Box>)",13,1.538461538,5.466666667,0.421,4,0.307692308,20,4,2,20,10,5,0.2,0.1,0.5,0.25,6,11,6,0.461538462,0.846153846,0.461538462,0,48,1
opennlp46,opennlp,46,"opennlp.tools.ml.maxent.quasinewton.QNTrainer.trainModel(int,DataIndexer)",35,1.542857143,6.714285714,0.192,6,0.171428571,54,9,8,54,10,9,0.166666667,0.148148148,0.185185185,0.166666667,4,25,6,0.114285714,0.714285714,0.171428571,0,134,1
spatial4j2,spatial4j,2,"org.locationtech.spatial4j.shape.impl.BBoxCalculator.expandXRange(double,double)",81,1.543209877,24.70149254,0.305,19,0.234567901,125,34,11,125,65,26,0.272,0.088,0.52,0.208,16,42,320,0.197530864,0.518518519,3.950617284,4,197,0.980099502
jcodec153,jcodec,153,"org.jcodec.codecs.h264.io.write.CAVLCWriter.writeUE(BitWriter,int)",11,1.545454545,5.833333333,0.53,5,0.454545455,17,5,5,17,10,9,0.294117647,0.294117647,0.588235294,0.529411765,3,11,3,0.272727273,1,0.272727273,0,41,1
mybatis-3158,mybatis-3,158,"org.apache.ibatis.scripting.xmltags.XMLLanguageDriver.createSqlSource(Configuration,String,Class<?>)",11,1.545454545,4.1875,0.381,3,0.272727273,17,1,1,17,5,5,0.058823529,0.058823529,0.294117647,0.294117647,3,11,3,0.272727273,1,0.272727273,0,49,1
opennlp66,opennlp,66,opennlp.tools.parser.Parse.insert(Parse),31,1.548387097,13.31034483,0.429,12,0.387096774,48,9,4,48,15,5,0.1875,0.083333333,0.3125,0.104166667,6,25,6,0.193548387,0.806451613,0.193548387,10,70,0.875
druid801,druid,801,com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(SQLAssignItem),18,1.555555556,10.47058824,0.582,12,0.666666667,28,3,3,28,14,14,0.107142857,0.107142857,0.5,0.5,6,13,6,0.333333333,0.722222222,0.333333333,2,54,0.964285714
opennlp74,opennlp,74,"opennlp.tools.tokenize.DefaultTokenContextGenerator.createContext(String,int)",36,1.555555556,16.125,0.448,15,0.416666667,56,10,10,56,36,29,0.178571429,0.178571429,0.642857143,0.517857143,8,27,54,0.222222222,0.75,1.5,20,168,0.893617021
opennlp121,opennlp,121,opennlp.tools.namefind.NameSampleDataStream.read(),25,1.56,7.5,0.3,6,0.24,39,9,5,39,15,8,0.230769231,0.128205128,0.384615385,0.205128205,4,10,6,0.16,0.4,0.24,0,29,1
jcodec54,jcodec,54,"org.jcodec.codecs.h264.decode.CoeffTransformer.dequantizeAC(int[],int,int[])",16,1.5625,5.909090909,0.369,3,0.1875,25,0,0,25,5,4,0,0,0.2,0.16,6,16,6,0.375,1,0.375,34,79,0.699115044
mybatis-3304,mybatis-3,304,"org.apache.ibatis.reflection.MetaClass.buildProperty(String,StringBuilder)",16,1.5625,5.368421053,0.336,4,0.25,25,5,4,25,9,7,0.2,0.16,0.36,0.28,4,14,4,0.25,0.875,0.25,0,48,1
opennlp115,opennlp,115,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStream.read(),32,1.5625,12.14285714,0.379,9,0.28125,50,7,5,50,20,16,0.14,0.1,0.4,0.32,5,13,8,0.15625,0.40625,0.25,8,44,0.846153846
junit4364,junit4,364,org.junit.internal.runners.TestClass.getAnnotatedMethods(Class<?extendsAnnotation>),14,1.571428571,5.0625,0.362,4,0.285714286,22,1,1,22,5,5,0.045454545,0.045454545,0.227272727,0.227272727,6,11,10,0.428571429,0.785714286,0.714285714,0,60,1
jcodec262,jcodec,262,org.jcodec.containers.mxf.model.UL.toString(),12,1.583333333,4.148148148,0.346,2,0.166666667,19,6,6,19,6,6,0.315789474,0.315789474,0.315789474,0.315789474,3,13,4,0.25,1.083333333,0.333333333,2,90,0.97826087
jcodec410,jcodec,410,"org.jcodec.common.dct.IDCT2x2.idct(int[],int)",12,1.583333333,5.25,0.438,5,0.416666667,19,3,2,19,10,5,0.157894737,0.105263158,0.526315789,0.263157895,1,10,-1,0.083333333,0.833333333,-0.083333333,0,77,1
mybatis-3111,mybatis-3,111,org.apache.ibatis.datasource.unpooled.UnpooledDataSourceFactory.setProperties(Properties),17,1.588235294,5.833333333,0.343,5.5,0.323529412,27,5,3,27,9,6,0.185185185,0.111111111,0.333333333,0.222222222,5,17,8,0.294117647,1,0.470588235,28,50,0.641025641
jcodec109,jcodec,109,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma00Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",10,1.6,4.823529412,0.482,5,0.5,16,3,3,16,7,3,0.1875,0.1875,0.4375,0.1875,3,8,3,0.3,0.8,0.3,0,51,1
jcodec137,jcodec,137,"org.jcodec.codecs.h264.decode.SliceReader.readChromaAC(boolean,boolean,int,int,MBType,int[],int,int,int)",10,1.6,5.916666667,0.592,4,0.4,16,1,0,16,9,5,0.0625,0,0.5625,0.3125,8,8,10,0.8,0.8,1,1,90,0.989010989
junit4229,junit4,229,org.junit.internal.runners.statements.RunAfters.evaluate(),15,1.6,5.75862069,0.384,6,0.4,24,3,3,24,9,8,0.125,0.125,0.375,0.333333333,4,11,4,0.266666667,0.733333333,0.266666667,0,36,1
jcodec374,jcodec,374,"org.jcodec.codecs.h264.H264Utils.saveCodecPrivate(List<ByteBuffer>,List<ByteBuffer>)",20,1.6,5.588235294,0.279,4,0.2,32,6,2,32,14,4,0.1875,0.0625,0.4375,0.125,5,17,16,0.25,0.85,0.8,0,94,1
mybatis-3290,mybatis-3,290,org.apache.ibatis.builder.xml.XMLConfigBuilder.typeAliasesElement(XNode),20,1.6,4.421052632,0.221,4,0.2,32,5,4,32,11,6,0.15625,0.125,0.34375,0.1875,6,16,7,0.3,0.8,0.35,0,72,1
jcodec408,jcodec,408,"org.jcodec.containers.mps.MPSUtils.mpeg2Pes(int,int,int,ByteBuffer,long)",16,1.625,8.578947368,0.536,8,0.5,26,5,4,26,7,3,0.192307692,0.153846154,0.269230769,0.115384615,3,16,3,0.1875,1,0.1875,10,53,0.841269841
mybatis-324,mybatis-3,24,"org.apache.ibatis.jdbc.ScriptRunner.handleLine(StringBuilder,String)",16,1.625,7.76,0.485,9,0.5625,26,12,5,26,17,9,0.461538462,0.192307692,0.653846154,0.346153846,5,18,5,0.3125,1.125,0.3125,0,64,1
druid144,druid,144,com.alibaba.druid.wall.WallProvider.checkValid(String),11,1.636363636,4.888888889,0.444,5,0.454545455,18,3,2,18,10,8,0.166666667,0.111111111,0.555555556,0.444444444,2,8,3,0.181818182,0.727272727,0.272727273,0,19,1
druid411,druid,411,com.alibaba.druid.sql.ast.SQLObjectImpl.hasBeforeComment(),11,1.636363636,3.5,0.318,3.5,0.318181818,18,4,2,18,6,2,0.222222222,0.111111111,0.333333333,0.111111111,3,7,4,0.272727273,0.636363636,0.363636364,0,22,1
druid542,druid,542,com.alibaba.druid.proxy.jdbc.StatementProxyImpl.executeQuery(String),11,1.636363636,4.642857143,0.422,3.5,0.318181818,18,5,5,18,8,8,0.277777778,0.277777778,0.444444444,0.444444444,1,11,1,0.090909091,1,0.090909091,0,31,1
jcodec423,jcodec,423,org.jcodec.common.io.DummyBitstreamReader.readNBit(int),11,1.636363636,3.666666667,0.333,3,0.272727273,18,4,2,18,8,5,0.222222222,0.111111111,0.444444444,0.277777778,3,8,4,0.272727273,0.727272727,0.363636364,5,23,0.821428571
mybatis-314,mybatis-3,14,org.apache.ibatis.builder.xml.XMLConfigBuilder.mapperElement(XNode),22,1.636363636,5.457142857,0.248,3,0.136363636,36,4,2,36,14,9,0.111111111,0.055555556,0.388888889,0.25,13,27,13,0.590909091,1.227272727,0.590909091,5,109,0.956140351
spatial4j32,spatial4j,32,org.locationtech.spatial4j.context.jts.JtsSpatialContextFactory.newSpatialContext(),83,1.638554217,42,0.506,42,0.506024096,136,16,15,136,56,55,0.117647059,0.110294118,0.411764706,0.404411765,1,2,1,0.012048193,0.024096386,0.012048193,0,5,1
druid298,druid,298,com.alibaba.druid.wall.spi.WallVisitorUtils.form(String),14,1.642857143,2.545454545,0.182,3,0.214285714,23,5,5,23,14,12,0.217391304,0.217391304,0.608695652,0.52173913,7,9,27,0.5,0.642857143,1.928571429,12,41,0.773584906
junit4594,junit4,594,junit.runner.BaseTestRunner.readPreferences(),14,1.642857143,5.588235294,0.399,7,0.5,23,0,0,23,0,0,0,0,0,0,5,11,13,0.357142857,0.785714286,0.928571429,17,7,0.291666667
opennlp92,opennlp,92,"opennlp.tools.parser.AbstractContextGenerator.cons2(List<String>,Cons,Cons,Collection<Parse>,boolean)",31,1.64516129,17.48333333,0.564,19.5,0.629032258,51,11,10,51,16,12,0.215686275,0.196078431,0.31372549,0.235294118,14,29,153,0.451612903,0.935483871,4.935483871,0,253,1
mybatis-3273,mybatis-3,273,org.apache.ibatis.executor.BaseExecutor.close(boolean),17,1.647058824,9.384615385,0.552,11.5,0.676470588,28,4,4,28,10,9,0.142857143,0.142857143,0.357142857,0.321428571,3,13,5,0.176470588,0.764705882,0.294117647,0,36,1
mybatis-348,mybatis-3,48,org.apache.ibatis.reflection.Reflector.addFields(Class<?>),17,1.647058824,7.8125,0.46,8,0.470588235,28,6,0,28,14,0,0.214285714,0,0.5,0,10,15,56,0.588235294,0.882352941,3.294117647,1,63,0.984375
opennlp147,opennlp,147,opennlp.tools.ml.maxent.io.GISModelWriter.sortValues(),23,1.652173913,9.8125,0.427,9,0.391304348,38,2,2,38,5,3,0.052631579,0.052631579,0.131578947,0.078947368,2,11,2,0.086956522,0.47826087,0.086956522,0,51,1
druid575,druid,575,com.alibaba.druid.wall.spi.OracleWallVisitor.visit(SQLSelectStatement),12,1.666666667,4.666666667,0.389,3,0.25,20,0,0,20,9,7,0,0,0.45,0.35,3,11,4,0.25,0.916666667,0.333333333,14,27,0.658536585
jcodec197,jcodec,197,"org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictVertical(int[],boolean,boolean,byte[],byte[],int,int,int,byte[])",12,1.666666667,6.137254902,0.511,6,0.5,20,6,4,20,12,7,0.3,0.2,0.6,0.35,2,15,2,0.166666667,1.25,0.166666667,0,178,1
jcodec311,jcodec,311,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma23(byte[],int,byte[],int,int,int,int,int,int)",12,1.666666667,3.78125,0.315,2,0.166666667,20,4,4,20,10,10,0.2,0.2,0.5,0.5,3,11,3,0.25,0.916666667,0.25,0,99,1
jcodec452,jcodec,452,"org.jcodec.codecs.h264.decode.BlockInterpolator.getChroma0XUnsafe(byte[],int,int,byte[],int,int,int,int,int,int,int)",15,1.666666667,6.709677419,0.447,6,0.4,25,3,1,25,8,2,0.12,0.04,0.32,0.08,3,12,3,0.2,0.8,0.2,0,90,1
jcodec20,jcodec,20,"org.jcodec.codecs.h264.io.CABAC.initModels(int[][],SliceType,int,int)",13,1.692307692,4.95,0.381,4,0.307692308,22,2,1,22,8,6,0.090909091,0.045454545,0.363636364,0.272727273,5,11,12,0.384615385,0.846153846,0.923076923,0,76,1
druid232,druid,232,com.alibaba.druid.filter.stat.StatFilter.getConnectionInfo(ConnectionProxy),10,1.7,3.444444444,0.344,3,0.3,17,2,2,17,5,3,0.117647059,0.117647059,0.294117647,0.176470588,2,7,2,0.2,0.7,0.2,0,27,1
jcodec264,jcodec,264,"org.jcodec.codecs.h264.decode.MBlockDecoderBase.decodeChromaResidual(MBlock,boolean,boolean,int,int,int,int)",10,1.7,5.380952381,0.538,4,0.4,17,3,3,17,11,6,0.176470588,0.176470588,0.647058824,0.352941176,3,7,3,0.3,0.7,0.3,0,79,1
jcodec337,jcodec,337,"org.jcodec.scale.LanczosResampler.buildTaps(int,int,double,short[][])",10,1.7,4.05,0.405,3.5,0.35,17,2,0,17,3,1,0.117647059,0,0.176470588,0.058823529,3,10,3,0.3,1,0.3,0,75,1
mybatis-3178,mybatis-3,178,org.apache.ibatis.builder.xml.XMLMapperBuilder.bindMapperForNamespace(),17,1.705882353,7.454545455,0.439,9,0.529411765,29,5,4,29,17,17,0.172413793,0.137931034,0.586206897,0.586206897,5,10,7,0.294117647,0.588235294,0.411764706,0,36,1
druid525,druid,525,com.alibaba.druid.pool.DruidPooledStatement.getResultSet(),14,1.714285714,5.090909091,0.364,4,0.285714286,24,4,4,24,6,6,0.166666667,0.166666667,0.25,0.25,3,10,4,0.214285714,0.714285714,0.285714286,4,22,0.846153846
jcodec225,jcodec,225,org.jcodec.common.IntArrayList.toArray(),11,1.727272727,4.28,0.389,3,0.272727273,19,2,1,19,6,4,0.105263158,0.052631579,0.315789474,0.210526316,1,4,1,0.090909091,0.363636364,0.090909091,0,14,1
druid230,druid,230,com.alibaba.druid.stat.DruidDataSourceStatManager.getDataSourceList(),12,1.75,3,0.25,1.5,0.125,21,0,0,21,7,7,0,0,0.333333333,0.333333333,2,9,2,0.166666667,0.75,0.166666667,0,44,1
druid687,druid,687,com.alibaba.druid.sql.parser.SQLSelectParser.parseGroupByItem(),12,1.75,4.333333333,0.361,4,0.333333333,21,9,6,21,10,8,0.428571429,0.285714286,0.476190476,0.380952381,4,11,4,0.333333333,0.916666667,0.333333333,9,31,0.775
